job_ad_id,job_type,job_fed_contractor,job_ownership,job_req_communication,job_req_organization,received_callback,honors,worked_during_school,special_skills,volunteer,military,employment_holes,experience_delta,computer_match,school_match
687,3,0,3,0,0,0,0,0,1,0,0,1,13,1,2
687,3,0,3,0,0,0,0,1,1,1,0,1,4,1,2
688,4,0,1,0,0,0,0,0,1,0,0,1,2,3,2
688,4,0,1,0,0,0,0,0,1,0,0,1,1,2,2
688,4,0,1,0,0,0,0,0,1,1,0,1,5,2,2
688,4,0,1,0,0,0,0,1,1,1,0,1,4,2,2
689,3,0,4,0,0,0,0,0,1,0,0,1,13,1,2
689,3,0,4,0,0,0,0,1,1,0,0,1,7,1,2
689,3,0,4,0,0,0,0,0,0,1,0,1,14,1,2
689,3,0,4,0,0,0,0,1,0,1,0,1,9,1,2
690,3,0,1,0,0,1,0,0,1,0,0,1,11,1,2
690,3,0,1,0,0,0,0,0,1,0,0,1,16,1,2
690,3,0,1,0,0,0,0,1,1,1,0,0,5,1,2
690,3,0,1,0,0,0,0,1,1,0,0,1,5,4,2
691,3,0,4,0,0,1,0,0,1,0,0,1,2,3,2
691,3,0,4,0,0,1,0,1,1,1,0,0,5,2,2
691,3,0,4,0,0,0,0,0,1,0,0,1,4,2,2
691,3,0,4,0,0,0,0,0,1,0,0,1,16,2,2
692,3,1,1,0,0,0,0,0,1,0,0,1,4,2,2
692,3,1,1,0,0,0,0,1,1,1,0,1,9,2,2
692,3,1,1,0,0,0,0,1,1,1,0,0,5,2,2
692,3,1,1,0,0,0,0,0,1,0,0,1,7,3,2
693,3,0,1,0,0,1,0,1,1,1,0,1,9,1,2
693,3,0,1,0,0,0,0,0,1,0,0,1,13,1,2
693,3,0,1,0,0,1,0,0,1,0,0,1,4,1,2
693,3,0,1,0,0,0,1,0,1,1,0,1,8,1,2
307,6,0,4,0,0,1,1,0,0,0,0,1,20,3,2
307,6,0,4,0,0,1,0,0,0,0,0,1,13,3,2
694,3,0,4,0,0,0,0,1,1,0,0,1,6,2,2
694,3,0,4,0,0,0,0,1,0,1,0,1,9,2,2
694,3,0,4,0,0,0,0,1,0,0,0,0,6,2,2
694,3,0,4,0,0,0,0,0,0,1,0,1,8,2,2
695,3,0,1,0,0,0,0,1,0,0,0,0,4,1,2
695,3,0,1,0,0,0,0,0,0,0,0,1,4,1,2
695,3,0,1,0,0,0,0,0,1,1,0,1,4,1,2
695,3,0,1,0,0,0,0,0,0,0,1,1,4,1,2
696,2,0,3,0,1,0,0,0,0,1,0,1,7,2,2
696,2,0,3,0,1,0,0,1,1,0,0,0,6,2,2
696,2,0,3,0,1,0,0,0,1,0,0,1,5,2,2
696,2,0,3,0,1,0,0,0,0,1,0,1,7,2,2
697,4,0,1,1,1,0,0,1,0,0,0,1,6,1,2
697,4,0,1,1,1,0,0,1,1,0,0,0,16,1,2
697,4,0,1,1,1,0,0,1,1,0,0,1,8,1,2
697,4,0,1,1,1,0,0,1,1,0,0,0,7,1,2
698,4,0,4,1,0,0,0,1,0,0,0,0,5,1,2
698,4,0,4,1,0,0,0,1,0,1,0,1,5,1,2
698,4,0,4,1,0,0,0,1,0,0,0,1,6,1,2
698,4,0,4,1,0,0,0,1,0,1,0,0,6,1,2
699,4,0,4,0,0,0,0,1,0,0,0,0,16,2,2
699,4,0,4,0,0,0,0,1,0,0,0,1,16,2,2
699,4,0,4,0,0,0,0,1,1,0,0,0,14,2,2
699,4,0,4,0,0,0,0,1,1,0,0,1,15,2,2
700,3,0,2,0,0,0,0,0,0,1,0,1,7,2,2
700,3,0,2,0,0,0,0,1,0,0,0,0,6,2,2
700,3,0,2,0,0,0,0,0,0,0,0,1,7,2,2
700,3,0,2,0,0,0,0,1,0,0,0,1,7,2,2
701,1,0,4,0,0,0,0,1,0,1,0,1,4,1,2
701,1,0,4,0,0,0,0,1,0,0,0,1,5,1,2
702,3,0,1,0,0,0,0,1,0,0,0,0,5,1,2
702,3,0,1,0,0,0,0,0,0,0,0,1,4,1,2
702,3,0,1,0,0,0,0,0,0,1,0,1,6,1,2
702,3,0,1,0,0,0,0,0,0,1,0,1,6,1,2
703,4,0,1,0,1,0,0,1,0,0,0,1,4,3,2
703,4,0,1,0,1,0,0,1,1,1,0,0,3,2,2
703,4,0,1,0,1,0,0,0,1,1,0,1,4,2,2
703,4,0,1,0,1,0,0,0,0,0,0,1,3,3,2
704,4,0,4,0,0,0,0,1,1,0,0,0,8,2,2
704,4,0,4,0,0,0,0,1,1,1,0,0,6,2,2
704,4,0,4,0,0,0,1,0,0,0,0,1,7,2,2
704,4,0,4,0,0,0,0,1,0,0,0,0,4,2,2
705,5,0,1,1,1,0,0,1,0,0,0,0,4,1,2
705,5,0,1,1,1,0,0,1,1,0,0,0,5,1,2
705,5,0,1,1,1,0,0,0,0,0,0,0,7,1,2
705,5,0,1,1,1,0,0,1,1,1,0,0,4,1,2
706,3,0,1,0,0,1,0,0,1,1,0,1,10,1,2
706,3,0,1,0,0,0,0,0,0,0,0,1,2,1,2
706,3,0,1,0,0,0,0,1,0,1,0,1,11,1,2
706,3,0,1,0,0,1,0,1,0,0,0,0,3,1,2
707,3,0,1,0,0,0,0,1,0,0,0,0,5,2,2
707,3,0,1,0,0,0,0,0,1,0,0,1,3,2,2
707,3,0,1,0,0,0,0,1,1,0,0,0,4,2,2
707,3,0,1,0,0,0,0,1,0,0,0,0,3,2,2
708,1,0,4,0,0,0,0,1,0,0,0,0,14,1,2
708,1,0,4,0,0,0,0,0,1,0,0,1,2,1,2
709,4,0,1,0,0,0,0,1,0,1,0,0,9,1,2
709,4,0,1,0,0,0,0,1,0,0,0,0,14,1,2
709,4,0,1,0,0,0,0,1,0,1,0,0,12,1,2
709,4,0,1,0,0,0,0,1,0,0,0,0,6,1,2
710,3,0,4,0,0,0,0,0,1,0,0,1,4,1,2
710,3,0,4,0,0,0,0,1,0,1,0,0,5,1,2
710,3,0,4,0,0,0,0,1,0,0,0,1,6,1,2
710,3,0,4,0,0,0,0,1,0,1,1,0,3,1,2
711,3,0,4,1,0,0,0,1,0,1,1,0,3,1,2
711,3,0,4,1,0,0,0,1,0,0,0,1,14,1,2
711,3,0,4,1,0,0,0,0,0,0,0,1,11,1,2
711,3,0,4,1,0,0,0,0,0,0,0,1,11,1,2
116,6,0,1,0,0,0,0,0,0,0,0,1,7,3,2
140,5,0,4,0,0,0,0,1,0,0,0,0,6,2,2
84,5,0,2,0,0,0,0,1,0,1,1,0,1,2,2
308,5,1,2,0,0,1,1,0,1,0,1,1,21,2,2
217,5,0,4,0,0,0,0,1,0,1,1,0,2,2,2
140,5,0,4,0,0,0,0,0,0,0,0,1,7,3,2
217,5,0,4,0,0,0,0,1,0,0,0,0,6,2,2
308,5,1,2,0,0,1,0,1,0,1,0,1,6,2,2
116,6,0,1,0,0,0,0,1,0,1,1,0,2,2,2
160,5,0,4,0,0,0,0,1,0,1,1,0,2,2,1
54,1,0,4,0,0,0,0,1,1,1,0,0,14,2,2
160,5,0,4,0,0,0,0,1,0,0,0,0,6,2,1
308,5,1,2,0,0,1,0,1,0,0,0,1,2,2,2
160,5,0,4,0,0,0,0,0,0,0,0,1,7,3,1
54,1,0,4,0,0,0,0,0,0,0,0,0,26,3,2
140,5,0,4,0,0,0,0,1,0,1,0,0,8,2,2
308,5,1,2,0,0,1,1,1,0,1,0,0,7,2,2
84,5,0,2,0,0,0,0,1,0,0,0,0,5,2,2
217,5,0,4,0,0,0,0,1,0,1,0,0,8,2,2
54,1,0,4,0,0,0,0,0,0,0,0,0,8,2,2
84,5,0,2,0,0,0,0,1,0,1,0,0,7,2,2
84,5,0,2,0,0,0,0,0,0,0,0,1,6,3,2
140,5,0,4,0,0,0,0,1,0,1,1,0,2,2,2
160,5,0,4,0,0,0,0,1,0,1,0,0,8,2,1
116,6,0,1,0,0,0,0,1,0,0,0,0,6,2,2
54,1,0,4,0,0,0,0,0,0,1,0,0,18,2,2
217,5,0,4,0,0,0,0,0,0,0,0,1,7,3,2
116,6,0,1,0,0,0,0,1,0,1,0,0,8,2,2
712,4,0,4,0,0,0,0,1,1,0,0,1,13,2,2
712,4,0,4,0,0,0,0,1,0,1,0,1,9,2,2
712,4,0,4,0,0,0,0,0,1,0,0,1,7,3,2
712,4,0,4,0,0,1,1,1,1,1,0,1,26,2,2
713,3,0,4,0,0,0,0,1,1,1,0,0,16,2,2
713,3,0,4,0,0,0,0,0,0,1,0,1,14,2,2
713,3,0,4,0,0,0,0,1,1,0,0,1,13,2,2
713,3,0,4,0,0,0,0,1,1,0,0,1,7,2,2
714,4,0,4,0,0,0,0,1,1,1,0,1,4,2,2
714,4,0,4,0,0,0,0,0,0,1,0,1,14,2,2
714,4,0,4,0,0,0,0,1,1,0,0,1,13,2,2
714,4,0,4,0,0,0,0,0,1,0,0,1,1,2,2
715,4,0,3,0,0,0,0,1,1,0,0,1,5,3,2
715,4,0,3,0,0,0,0,0,1,0,0,1,2,3,2
715,4,0,3,0,0,1,0,0,1,1,0,1,13,2,2
715,4,0,3,0,0,0,0,0,1,0,0,1,16,2,2
716,3,0,1,0,0,0,0,0,1,0,0,1,4,1,2
716,3,0,1,0,0,1,1,0,1,1,0,1,8,1,2
716,3,0,1,0,0,0,0,0,1,0,0,1,4,1,2
716,3,0,1,0,0,1,0,0,0,1,0,0,19,4,2
717,3,0,4,0,0,0,0,1,1,0,0,1,7,2,2
717,3,0,4,0,0,1,0,1,1,0,0,1,13,2,2
717,3,0,4,0,0,1,0,0,1,1,0,1,13,2,2
717,3,0,4,0,0,0,0,1,1,1,0,0,16,2,2
718,4,0,4,0,0,0,0,0,1,0,0,1,1,2,2
718,4,0,4,0,0,0,0,0,1,0,0,1,4,2,2
718,4,0,4,0,0,0,1,1,1,1,0,1,26,2,2
718,4,0,4,0,0,0,0,1,0,1,0,1,9,2,2
719,4,0,2,0,0,0,0,0,1,0,0,1,4,3,2
719,4,0,2,0,0,1,0,1,1,1,0,0,5,2,2
719,4,0,2,0,0,0,0,0,1,0,0,1,7,3,2
719,4,0,2,0,0,0,1,0,1,1,0,1,26,2,2
720,4,0,4,0,0,1,0,0,1,0,0,1,7,3,2
720,4,0,4,0,0,0,0,0,1,0,0,1,4,2,2
720,4,0,4,0,0,0,1,0,1,1,0,1,8,2,2
720,4,0,4,0,0,0,0,1,1,1,0,0,16,2,2
309,6,0,1,0,0,1,1,0,0,0,1,1,10,2,2
309,6,0,1,0,0,1,0,0,0,0,0,1,10,3,2
309,6,0,1,0,0,1,1,0,0,0,0,1,8,3,2
309,6,0,1,0,0,1,0,1,1,1,0,0,6,2,2
721,3,0,1,0,0,0,0,0,0,0,0,1,4,1,2
721,3,0,1,0,0,0,1,1,0,0,0,1,5,1,2
721,3,0,1,0,0,0,0,1,0,1,0,0,5,1,2
721,3,0,1,0,0,0,0,0,0,0,0,0,6,1,2
722,3,0,4,1,0,0,0,1,0,1,1,0,3,1,2
722,3,0,4,1,0,1,0,0,1,1,0,1,4,1,2
722,3,0,4,1,0,0,0,0,0,0,0,1,3,1,2
722,3,0,4,1,0,0,0,1,0,0,0,1,3,1,2
723,4,0,4,1,0,0,0,1,0,0,0,0,8,2,2
723,4,0,4,1,0,0,0,0,1,0,0,1,8,2,2
723,4,0,4,1,0,0,0,1,0,1,0,1,9,2,2
723,4,0,4,1,0,0,0,0,0,0,0,1,6,2,2
724,4,0,4,0,0,0,0,0,0,0,0,1,20,1,2
724,4,0,4,0,0,0,1,0,0,0,0,1,19,1,2
724,4,0,4,0,0,0,0,1,0,1,0,0,20,1,2
724,4,0,4,0,0,0,0,1,0,1,0,0,21,1,2
725,4,1,1,0,0,0,1,1,0,0,0,1,5,1,2
725,4,1,1,0,0,0,0,1,0,0,0,0,5,1,2
725,4,1,1,0,0,0,0,1,0,0,0,0,4,1,2
725,4,1,1,0,0,0,0,0,0,0,0,1,5,1,2
726,4,0,1,1,0,0,0,1,0,0,0,0,6,2,2
726,4,0,1,1,0,0,0,1,0,1,1,0,3,2,2
726,4,0,1,1,0,0,0,1,0,0,0,0,4,2,2
726,4,0,1,1,0,0,1,1,0,0,0,1,5,2,2
727,4,0,3,1,0,0,0,0,1,0,0,1,8,1,2
727,4,0,3,1,0,0,0,1,1,1,1,0,6,1,2
727,4,0,3,1,0,0,0,0,1,0,0,1,9,1,2
727,4,0,3,1,0,0,0,1,1,1,0,1,21,1,2
728,3,0,4,0,0,0,0,1,0,0,0,0,6,1,2
728,3,0,4,0,0,0,0,0,0,0,0,1,5,1,2
728,3,0,4,0,0,0,0,0,0,1,0,1,7,1,2
728,3,0,4,0,0,0,0,0,0,1,0,1,7,1,2
729,4,0,1,1,1,0,0,1,1,0,0,1,13,1,2
729,4,0,1,1,1,0,0,1,1,0,0,1,21,1,2
729,4,0,1,1,1,0,1,0,1,0,0,1,19,1,2
729,4,0,1,1,1,0,0,0,1,0,1,1,7,1,2
730,4,0,1,0,0,0,0,1,0,1,0,0,5,1,2
730,4,0,1,0,0,0,1,1,0,0,0,1,5,1,2
730,4,0,1,0,0,0,0,1,0,0,0,0,9,1,2
730,4,0,1,0,0,0,0,1,0,1,0,1,3,1,2
731,4,0,1,0,0,0,0,0,0,0,0,1,23,1,2
731,4,0,1,0,0,0,0,1,0,0,0,0,11,1,2
731,4,0,1,0,0,0,0,1,0,1,0,0,9,1,2
731,4,0,1,0,0,0,0,1,1,1,0,0,10,1,2
732,3,0,4,0,0,0,0,1,1,0,0,1,6,1,2
732,3,0,4,0,0,0,0,1,1,1,0,1,6,1,2
732,3,0,4,0,0,0,0,1,1,1,0,0,7,1,2
732,3,0,4,0,0,0,0,0,1,0,0,1,5,4,2
733,3,0,4,0,0,0,0,0,1,0,1,0,6,2,2
733,3,0,4,0,0,0,0,0,1,0,0,1,6,3,2
733,3,0,4,0,0,0,0,1,1,1,1,1,4,2,2
733,3,0,4,0,0,0,1,1,0,0,0,1,6,2,2
734,3,0,3,1,0,0,0,0,1,0,0,1,3,1,2
734,3,0,3,1,0,0,0,0,1,1,0,1,8,1,2
734,3,0,3,1,0,0,0,1,0,1,0,1,12,1,2
734,3,0,3,1,0,0,0,1,0,0,0,0,4,1,2
735,4,1,2,1,0,0,0,1,0,0,0,0,6,1,2
735,4,1,2,1,0,0,0,0,1,0,0,1,2,1,2
736,4,0,1,0,0,0,0,1,0,0,0,0,4,1,2
736,4,0,1,0,0,0,0,1,0,1,0,1,5,1,2
736,4,0,1,0,0,0,0,0,1,0,0,1,4,1,2
736,4,0,1,0,0,0,0,0,1,1,0,1,5,1,2
737,3,0,4,0,0,0,0,1,0,1,0,1,3,1,2
737,3,0,4,0,0,0,0,1,0,0,0,0,6,1,2
737,3,0,4,0,0,0,0,1,0,1,0,0,5,1,2
737,3,0,4,0,0,0,0,1,0,1,0,0,5,1,2
738,3,0,4,0,0,0,0,1,0,1,1,0,7,1,2
738,3,0,4,0,0,0,0,0,0,1,0,1,5,1,2
738,3,0,4,0,0,0,0,0,0,0,0,1,6,1,2
738,3,0,4,0,0,0,0,1,0,0,0,1,2,1,2
51,6,0,4,1,0,0,0,1,0,1,1,0,2,1,2
242,5,0,4,0,0,0,0,1,0,0,0,0,6,1,2
85,5,0,4,0,0,0,0,1,0,1,1,0,1,2,2
141,5,0,1,0,0,0,0,1,0,1,0,0,8,2,2
242,5,0,4,0,0,0,0,0,0,0,0,1,7,4,2
55,5,0,1,1,0,0,0,1,0,1,0,0,8,2,2
23,6,0,1,0,0,0,0,1,0,0,0,0,8,2,2
141,5,0,1,0,0,0,0,1,0,0,0,0,6,2,2
117,4,0,4,0,0,0,0,1,0,0,0,0,4,2,2
51,6,0,4,1,0,0,0,0,0,0,0,1,7,4,2
55,5,0,1,1,0,0,0,1,0,1,1,0,2,2,2
23,6,0,1,0,0,0,0,1,0,0,0,0,8,3,2
85,5,0,4,0,0,0,0,1,0,1,0,0,7,2,2
117,4,0,4,0,0,0,0,0,0,0,0,1,5,3,2
141,5,0,1,0,0,0,0,1,0,1,1,0,2,2,2
85,5,0,4,0,0,0,0,1,0,0,0,0,5,2,2
23,6,0,1,0,0,0,0,0,0,1,0,1,10,2,2
242,5,0,4,0,0,0,0,1,0,1,1,0,2,1,2
55,5,0,1,1,0,0,0,0,0,0,0,1,7,3,2
141,5,0,1,0,0,0,0,0,0,0,0,1,7,3,2
51,6,0,4,1,0,0,0,1,0,1,0,0,8,1,2
117,4,0,4,0,0,0,0,1,0,1,1,0,0,2,2
55,5,0,1,1,0,0,0,1,0,0,0,0,6,2,2
85,5,0,4,0,0,0,0,0,0,0,0,1,6,3,2
51,6,0,4,1,0,0,0,1,0,0,0,0,6,1,2
242,5,0,4,0,0,0,0,1,0,1,0,0,8,1,2
23,6,0,1,0,0,0,0,0,0,1,0,0,8,3,2
117,4,0,4,0,0,0,0,1,0,1,0,0,6,2,2
739,2,0,4,0,0,0,0,1,1,0,0,1,5,3,2
739,2,0,4,0,0,0,0,1,1,1,0,0,5,2,2
739,2,0,4,0,0,0,0,0,0,1,0,0,19,3,2
739,2,0,4,0,0,0,0,0,1,0,0,1,7,3,2
740,3,0,4,0,0,1,0,0,1,0,0,1,11,2,2
740,3,0,4,0,0,0,0,1,1,1,0,1,4,2,2
740,3,0,4,0,0,0,0,1,1,1,0,0,16,2,2
740,3,0,4,0,0,0,0,0,1,0,0,1,7,3,2
741,4,0,3,0,0,0,1,1,1,1,0,1,25,1,2
741,4,0,3,0,0,0,0,0,1,0,0,1,10,1,2
741,4,0,3,0,0,0,0,0,1,0,0,1,3,1,2
741,4,0,3,0,0,0,0,0,1,0,0,1,15,1,2
742,3,0,4,0,0,1,0,1,1,1,0,1,4,1,2
742,3,0,4,0,0,1,1,1,1,1,0,1,26,1,2
742,3,0,4,0,0,1,0,0,1,0,0,1,13,1,2
742,3,0,4,0,0,0,0,0,1,0,0,1,11,1,2
743,3,0,4,0,0,0,0,1,1,0,0,1,13,2,2
743,3,0,4,0,0,0,0,0,1,0,0,1,1,2,2
743,3,0,4,0,0,0,0,1,1,1,0,0,16,2,2
743,3,0,4,0,0,1,0,0,1,0,0,1,16,2,2
744,3,0,1,0,0,0,0,0,1,0,0,1,11,1,2
744,3,0,1,0,0,0,1,1,1,1,0,1,26,1,2
744,3,0,1,0,0,0,0,1,1,0,0,1,7,1,2
744,3,0,1,0,0,0,0,0,1,1,0,1,9,1,2
745,4,0,4,0,0,0,0,0,1,0,0,1,4,2,2
745,4,0,4,0,0,0,0,0,1,0,0,1,1,2,2
745,4,0,4,0,0,0,0,0,1,0,0,1,16,2,2
745,4,0,4,0,0,0,0,0,1,1,0,1,9,2,2
746,3,0,4,0,0,0,0,1,1,0,0,1,5,4,2
746,3,0,4,0,0,1,0,0,0,1,0,0,19,4,2
746,3,0,4,0,0,1,0,1,1,0,0,1,7,1,2
746,3,0,4,0,0,0,1,1,1,1,0,1,26,1,2
747,3,0,4,0,0,0,0,1,0,1,0,1,9,2,2
747,3,0,4,0,0,1,0,1,1,0,0,1,13,2,2
747,3,0,4,0,0,0,0,0,1,0,0,1,13,2,2
747,3,0,4,0,0,1,0,0,0,1,0,0,19,3,2
310,5,0,1,0,0,0,1,1,0,1,0,0,7,2,2
310,5,0,1,0,0,0,0,1,0,1,1,0,4,2,2
310,5,0,1,0,0,0,0,1,0,0,0,0,6,3,2
310,5,0,1,0,0,0,0,0,0,0,0,1,7,3,2
748,3,0,4,0,0,0,0,1,1,0,0,0,1,1,2
748,3,0,4,0,0,0,0,1,0,0,0,1,2,1,2
748,3,0,4,0,0,0,0,0,0,0,0,1,2,1,2
748,3,0,4,0,0,0,0,1,0,1,0,0,3,1,2
750,1,0,2,0,0,0,0,1,1,1,0,0,5,3,2
749,3,0,1,0,0,0,0,1,0,0,0,0,6,1,2
750,1,0,2,0,0,0,0,0,1,1,0,1,4,2,1
749,3,0,1,0,0,0,0,1,0,1,1,0,3,1,2
749,3,0,1,0,0,0,0,0,0,0,0,1,3,1,2
749,3,0,1,0,0,0,0,1,1,1,1,0,12,1,2
751,3,0,1,0,0,0,0,0,1,0,0,0,6,1,2
751,3,0,1,0,0,0,0,1,1,1,0,0,6,1,2
751,3,0,1,0,0,0,0,1,1,0,0,0,6,1,2
751,3,0,1,0,0,0,0,1,1,1,1,0,6,1,2
752,2,0,4,0,0,0,0,1,1,1,0,1,1,1,2
752,2,0,4,0,0,1,0,1,1,1,1,0,1,1,2
752,2,0,4,0,0,0,0,1,1,0,0,0,1,1,2
752,2,0,4,0,0,0,0,0,1,0,0,1,1,1,2
753,5,1,1,0,0,1,0,1,1,1,1,0,3,2,2
753,5,1,1,0,0,0,0,1,0,1,0,0,4,3,2
753,5,1,1,0,0,0,0,0,0,0,0,0,5,2,2
753,5,1,1,0,0,1,1,0,1,0,0,0,4,3,2
754,1,0,1,0,0,0,0,0,1,0,0,0,5,3,2
754,1,0,1,0,0,0,1,0,1,0,0,0,6,3,2
755,1,0,1,0,0,0,0,0,1,1,0,1,5,2,1
755,1,0,1,0,0,0,0,1,1,1,1,0,5,3,2
756,2,0,3,1,0,0,0,0,0,0,0,1,10,1,2
756,2,0,3,1,0,0,0,0,0,0,0,1,11,1,2
756,2,0,3,1,0,0,0,1,0,1,0,1,11,1,2
756,2,0,3,1,0,0,0,0,0,1,0,1,9,1,2
757,3,0,4,0,0,0,0,0,0,0,1,1,7,1,2
758,1,0,4,0,0,0,0,0,1,0,0,0,5,2,1
757,3,0,4,0,0,0,0,1,0,0,0,1,21,1,2
758,1,0,4,0,0,0,0,0,1,0,0,0,5,3,2
759,1,0,4,0,0,0,0,0,1,0,0,0,2,3,2
759,1,0,4,0,0,0,0,0,1,0,0,1,1,2,1
760,1,0,4,1,1,0,0,0,0,0,0,1,13,1,2
760,1,0,4,1,1,0,0,1,0,0,0,0,11,1,2
760,1,0,4,1,1,0,0,1,0,1,0,0,11,1,2
760,1,0,4,1,1,0,0,1,0,1,0,0,11,1,2
761,3,0,4,1,1,0,0,1,0,0,0,1,5,1,1
762,1,0,4,0,0,0,0,1,1,0,0,0,5,3,2
761,3,0,4,1,1,0,0,1,0,0,0,0,5,1,1
761,3,0,4,1,1,0,0,0,1,1,0,1,6,1,1
761,3,0,4,1,1,0,0,0,0,0,0,1,5,1,1
762,1,0,4,0,0,0,0,0,1,0,0,0,5,2,1
763,3,0,4,0,0,0,0,1,0,0,0,0,9,1,2
763,3,0,4,0,0,0,0,0,0,0,0,1,4,1,2
763,3,0,4,0,0,0,0,0,1,0,1,1,5,1,2
763,3,0,4,0,0,0,1,1,0,0,0,1,4,1,2
765,1,0,4,0,0,0,0,0,0,0,0,1,5,3,2
764,2,0,4,1,0,0,0,0,0,0,0,1,3,1,2
764,2,0,4,1,0,0,0,0,0,0,0,1,5,1,2
764,2,0,4,1,0,0,0,1,0,1,0,1,15,1,2
765,1,0,4,0,0,0,0,0,1,0,0,0,5,3,2
764,2,0,4,1,0,0,0,1,1,0,0,0,5,1,2
767,1,0,4,0,0,0,0,0,1,0,0,1,4,2,1
766,2,0,4,1,1,0,0,1,0,0,0,1,9,2,2
766,2,0,4,1,1,0,0,0,0,1,0,1,6,2,2
767,1,0,4,0,0,0,0,1,1,0,0,0,5,3,2
766,2,0,4,1,1,0,0,1,0,1,0,1,7,2,1
766,2,0,4,1,1,0,0,1,1,0,0,1,8,2,2
768,2,0,4,0,1,0,0,1,1,0,0,0,4,2,2
768,2,0,4,0,1,0,0,1,0,0,0,0,5,2,2
768,2,0,4,0,1,0,0,1,0,0,0,1,3,2,2
768,2,0,4,0,1,0,0,1,0,1,0,1,4,2,2
769,3,0,4,0,0,0,0,1,0,0,0,0,3,1,2
769,3,0,4,0,0,0,0,1,1,0,0,0,4,1,2
769,3,0,4,0,0,0,0,1,1,1,0,0,4,1,2
769,3,0,4,0,0,0,0,0,0,0,0,0,5,1,2
771,1,0,3,1,0,0,0,1,0,1,0,1,2,2,1
771,1,0,3,1,0,0,0,1,0,0,0,0,3,2,1
771,1,0,3,1,0,0,0,1,0,0,0,0,3,3,1
772,6,0,1,0,0,0,0,0,1,0,0,1,4,2,2
772,6,0,1,0,0,0,0,1,1,1,0,0,4,3,2
771,1,0,3,1,0,0,0,1,1,0,0,0,1,2,1
772,6,0,1,0,0,0,1,1,1,1,0,1,5,3,2
772,6,0,1,0,0,0,0,0,0,0,0,1,5,3,2
773,1,0,1,0,0,0,0,1,1,1,0,0,4,3,2
773,1,0,1,0,0,0,0,0,1,1,0,1,4,2,1
775,1,0,2,0,0,0,1,0,1,0,0,1,5,3,2
775,1,0,2,0,0,0,0,0,1,0,0,1,5,3,2
774,3,0,3,0,0,0,0,1,0,1,0,1,41,1,1
774,3,0,3,0,0,0,0,1,1,0,0,0,4,1,1
777,1,1,3,0,0,0,0,0,1,0,0,0,2,2,2
777,1,1,3,0,0,0,0,0,0,0,0,0,6,3,2
776,1,0,2,0,0,0,0,1,0,1,0,1,6,1,1
777,1,1,3,0,0,0,0,1,1,1,0,1,2,2,2
777,1,1,3,0,0,0,1,1,1,1,1,0,5,3,2
776,1,0,2,0,0,0,0,0,0,0,0,0,6,1,1
776,1,0,2,0,0,0,0,1,0,0,0,0,6,1,1
776,1,0,2,0,0,0,0,1,0,1,0,0,6,1,1
778,1,0,3,0,0,1,0,1,1,0,0,0,3,2,1
778,1,0,3,0,0,1,0,1,0,0,0,0,5,1,1
779,1,0,1,0,0,0,0,0,1,0,0,1,4,2,1
779,1,0,1,0,0,0,0,0,1,0,0,0,4,3,2
780,2,0,3,0,0,0,0,0,1,1,0,1,4,1,2
780,2,0,3,0,0,0,0,1,0,1,0,0,4,1,2
781,1,0,3,0,0,0,0,0,1,0,0,0,0,3,2
781,1,0,3,0,0,0,0,0,1,0,0,1,0,2,1
782,6,0,1,0,0,0,0,0,1,0,0,0,2,2,2
782,6,0,1,0,0,0,0,0,1,0,0,1,1,2,2
783,1,0,2,0,1,0,0,0,1,0,0,0,4,3,2
783,1,0,2,0,1,0,0,0,1,0,0,0,4,2,2
784,3,0,3,0,0,0,0,1,0,0,0,0,8,1,2
784,3,0,3,0,0,0,0,0,1,0,0,1,3,1,2
784,3,0,3,0,0,0,0,1,0,1,0,0,4,1,2
784,3,0,3,0,0,0,0,1,1,1,1,0,2,1,2
785,2,0,1,0,0,0,0,1,0,1,0,0,1,1,2
786,6,0,1,0,0,0,1,0,1,1,0,1,6,3,2
785,2,0,1,0,0,0,0,1,1,0,0,0,4,1,2
785,2,0,1,0,0,0,0,1,1,0,0,0,0,1,2
786,6,0,1,0,0,0,0,1,1,1,0,0,4,3,2
785,2,0,1,0,0,0,0,1,0,1,0,1,1,1,2
788,1,0,1,0,0,0,0,1,1,1,0,1,5,2,2
787,4,0,1,0,0,0,0,1,0,1,0,0,5,1,2
787,4,0,1,0,0,0,0,1,0,0,0,0,6,1,2
787,4,0,1,0,0,0,0,1,0,1,0,1,3,1,2
788,1,0,1,0,0,0,0,1,0,1,0,0,6,3,2
787,4,0,1,0,0,0,0,1,0,0,0,0,16,1,2
789,4,0,4,0,0,0,0,0,1,0,0,1,8,1,2
790,6,0,4,0,0,0,1,0,1,0,0,0,6,3,2
789,4,0,4,0,0,0,1,1,0,0,0,1,5,1,2
789,4,0,4,0,0,1,0,1,0,0,0,0,7,1,2
790,6,0,4,0,0,0,0,0,1,0,0,0,2,2,2
789,4,0,4,0,0,0,0,1,0,0,0,1,6,1,2
791,4,0,1,0,0,0,0,1,0,0,0,0,4,1,2
791,4,0,1,0,0,0,0,0,0,0,1,0,3,1,2
791,4,0,1,0,0,0,0,1,0,1,0,0,1,1,2
792,5,0,4,0,0,0,0,0,0,0,0,0,5,3,2
792,5,0,4,0,0,0,0,0,0,0,0,0,4,3,2
791,4,0,1,0,0,0,0,1,0,1,1,0,1,1,2
