job_ad_id,job_type,job_fed_contractor,job_ownership,job_req_communication,job_req_organization,received_callback,honors,worked_during_school,special_skills,volunteer,military,employment_holes,experience_delta,computer_match,school_match
240,manager,0,public,0,0,0,0,0,0,0,0,0,5,NY,SC
52,sales_rep,0,private,0,0,0,0,0,0,1,0,0,20,NN,NC
138,retail_sales,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
216,retail_sales,0,private,0,0,1,0,1,0,1,1,0,2,NY,NC
279,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,NY,SC
138,retail_sales,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
113,sales_rep,0,private,1,0,0,0,1,0,0,0,0,6,NY,NC
199,retail_sales,0,unknown,1,0,0,0,0,0,0,0,1,7,NN,NC
279,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,SC
113,sales_rep,0,private,1,0,0,0,1,0,1,0,0,8,NY,NC
52,sales_rep,0,private,0,0,0,0,0,0,0,0,0,13,NY,NC
113,sales_rep,0,private,1,0,0,0,1,0,1,1,0,2,NY,NC
216,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
52,sales_rep,0,private,0,0,0,0,1,1,1,0,0,5,NY,NC
138,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
199,retail_sales,0,unknown,1,0,0,0,1,0,1,1,0,2,NY,NC
240,manager,0,public,0,0,0,0,1,1,1,0,0,11,NY,SC
660,secretary,0,unknown,0,0,0,0,0,1,0,0,1,7,NN,NC
660,secretary,0,unknown,0,0,0,0,1,1,0,0,0,5,NY,NC
660,secretary,0,unknown,0,0,1,0,0,1,1,0,1,9,NY,NC
660,secretary,0,unknown,0,0,0,0,0,1,0,0,1,4,NY,NS
661,clerical,0,unknown,1,0,0,0,1,1,0,0,1,13,RY,NS
661,clerical,0,unknown,1,0,0,0,0,0,1,0,1,14,RY,NC
661,clerical,0,unknown,1,0,0,0,1,1,0,0,1,7,RY,NS
661,clerical,0,unknown,1,0,1,0,1,1,1,0,1,4,RY,NS
662,secretary,0,private,0,0,0,0,0,1,0,0,1,7,NN,NC
662,secretary,0,private,0,0,0,0,1,1,0,0,1,5,NN,NS
662,secretary,0,private,0,0,0,0,0,0,1,0,0,19,NN,NS
662,secretary,0,private,0,0,0,0,1,1,1,0,1,4,NY,NS
663,supervisor,0,unknown,0,0,0,0,0,0,1,0,0,19,RN,NS
663,supervisor,0,unknown,0,0,0,0,0,1,0,0,1,2,RY,NS
663,supervisor,0,unknown,0,0,0,0,1,1,1,0,0,5,RY,NC
663,supervisor,0,unknown,0,0,0,0,0,1,0,0,1,4,RY,NS
664,secretary,0,nonprofit,0,0,0,0,0,0,1,0,1,14,RY,CC
664,secretary,0,nonprofit,0,0,0,0,1,1,1,0,0,5,RY,CC
664,secretary,0,nonprofit,0,0,0,0,0,1,0,0,1,13,RY,CS
664,secretary,0,nonprofit,0,0,0,0,0,1,0,0,1,11,RY,CC
665,clerical,0,private,0,0,0,0,0,1,0,0,1,2,RY,NS
665,clerical,0,private,0,0,0,0,1,0,1,0,1,9,RY,NC
665,clerical,0,private,0,0,0,0,0,1,0,0,1,1,RY,NS
665,clerical,0,private,0,0,0,0,0,0,1,0,1,14,RY,NC
666,secretary,0,private,0,0,1,0,0,1,0,0,1,16,RY,NS
666,secretary,0,private,0,0,0,0,1,1,0,0,1,5,RN,NS
666,secretary,0,private,0,0,0,0,0,0,1,0,0,19,RN,NS
666,secretary,0,private,0,0,0,0,0,1,0,0,1,1,RY,NS
667,clerical,0,private,0,0,0,0,0,1,0,0,1,16,RY,NS
667,clerical,0,private,0,0,0,1,1,1,1,0,1,26,RY,NS
667,clerical,0,private,0,0,0,0,0,1,0,0,1,2,RY,NS
667,clerical,0,private,0,0,0,0,0,1,0,0,1,4,RY,NS
306,retail_sales,0,private,0,0,1,0,1,0,0,0,0,6,NY,NC
306,retail_sales,0,private,0,0,1,0,1,0,1,0,0,8,NY,NC
306,retail_sales,0,private,0,0,1,0,1,0,0,0,0,6,NN,NC
306,retail_sales,0,private,0,0,1,0,1,0,1,0,1,6,NY,NC
668,manager,0,unknown,0,0,0,0,0,0,1,0,1,7,NY,NS
668,manager,0,unknown,0,0,0,0,0,0,0,0,1,8,NY,NC
668,manager,0,unknown,0,0,0,0,0,0,0,0,1,5,NY,NS
668,manager,0,unknown,0,0,0,0,1,0,1,0,0,6,NY,NC
669,secretary,0,unknown,1,0,0,1,1,0,0,0,1,4,RY,NC
669,secretary,0,unknown,1,0,0,0,0,0,0,0,0,4,RY,NS
669,secretary,0,unknown,1,0,0,0,0,0,0,0,1,4,RY,NC
669,secretary,0,unknown,1,0,0,0,1,0,1,1,0,4,RY,NS
670,supervisor,0,unknown,0,0,0,0,0,0,0,0,1,2,NY,NC
670,supervisor,0,unknown,0,0,0,0,0,0,0,0,1,-1,NY,NC
671,clerical,0,unknown,1,0,0,0,1,0,0,0,0,12,RY,NC
671,clerical,0,unknown,1,0,0,0,0,0,0,0,1,10,RY,NC
671,clerical,0,unknown,1,0,0,0,1,0,0,0,0,13,RY,NS
671,clerical,0,unknown,1,0,0,0,0,1,1,0,1,13,RY,NS
672,clerical,0,unknown,0,0,0,1,1,0,0,0,1,12,RY,NC
672,clerical,0,unknown,0,0,0,0,0,1,0,0,0,10,RY,NS
672,clerical,0,unknown,0,0,0,0,1,0,1,0,1,11,RN,NS
672,clerical,0,unknown,0,0,0,0,0,0,0,0,1,11,RN,NC
673,clerical,0,unknown,1,1,1,0,0,1,1,0,1,4,NY,NS
673,clerical,0,unknown,1,1,1,0,1,1,0,0,1,5,NY,NC
673,clerical,0,unknown,1,1,1,0,1,1,0,0,1,3,NY,NC
673,clerical,0,unknown,1,1,1,1,0,1,0,0,1,4,NY,NC
674,secretary,0,unknown,0,0,0,0,1,0,0,0,1,13,RY,NC
674,secretary,0,unknown,0,0,0,0,0,0,1,0,1,12,RY,NS
674,secretary,0,unknown,0,0,0,0,0,0,0,0,0,11,RY,NS
674,secretary,0,unknown,0,0,0,1,1,0,0,0,1,11,RY,NC
675,clerical,0,unknown,0,1,0,0,0,0,0,0,1,5,RY,NC
675,clerical,0,unknown,0,1,0,0,1,0,0,0,0,5,RY,NS
675,clerical,0,unknown,0,1,0,0,1,0,0,0,1,5,RY,NC
675,clerical,0,unknown,0,1,0,0,0,1,1,0,1,6,RY,NS
676,clerical,0,private,1,0,0,0,1,0,1,0,1,3,NY,NS
676,clerical,0,private,1,0,0,0,1,0,0,0,0,9,NY,NS
676,clerical,0,private,1,0,0,0,1,1,0,0,0,7,NY,NC
676,clerical,0,private,1,0,0,0,1,1,1,0,0,5,NY,NS
677,clerical,0,private,0,0,0,0,1,1,0,0,0,11,NY,NC
677,clerical,0,private,0,0,0,0,1,0,0,0,0,14,NY,NS
677,clerical,0,private,0,0,0,0,1,0,0,0,1,10,NY,NC
677,clerical,0,private,0,0,0,1,0,0,0,0,1,9,NY,NC
678,secretary,0,unknown,0,0,0,0,0,1,0,1,0,6,NY,NC
678,secretary,0,unknown,0,0,0,1,1,0,0,0,1,6,NY,NC
678,secretary,0,unknown,0,0,0,0,0,1,0,0,1,6,NN,NC
678,secretary,0,unknown,0,0,0,0,1,1,1,1,1,4,NY,NS
679,clerical,0,private,0,0,0,0,1,0,1,0,0,11,RY,NC
679,clerical,0,private,0,0,0,0,1,0,1,0,0,11,RY,NC
679,clerical,0,private,0,0,0,0,1,0,0,0,0,6,RY,NC
679,clerical,0,private,0,0,0,0,1,0,0,0,0,6,RY,NC
680,secretary,0,unknown,0,0,0,0,1,0,0,0,0,6,RY,NC
680,secretary,0,unknown,0,0,0,0,1,0,1,0,0,11,RY,NC
680,secretary,0,unknown,0,0,0,0,1,0,1,0,0,11,RY,NC
680,secretary,0,unknown,0,0,0,0,1,0,0,0,0,6,RY,NC
681,secretary,0,private,0,0,0,0,1,0,0,0,0,14,RY,NC
681,secretary,0,private,0,0,0,0,1,0,1,0,0,6,RY,NC
681,secretary,0,private,0,0,0,0,1,0,0,0,0,6,RY,NC
681,secretary,0,private,0,0,0,0,1,0,1,0,0,6,RY,NC
682,secretary,0,private,0,0,0,0,1,0,0,0,1,6,RY,NC
682,secretary,0,private,0,0,0,0,1,1,1,1,0,3,RY,NS
682,secretary,0,private,0,0,0,0,1,0,1,0,0,5,RY,NC
682,secretary,0,private,0,0,0,0,0,0,0,0,1,4,RY,NC
683,supervisor,1,public,0,0,1,0,1,0,0,0,0,12,RY,NC
683,supervisor,1,public,0,0,0,0,1,0,0,0,0,13,RY,NS
683,supervisor,1,public,0,0,0,0,0,0,1,0,1,12,RY,NS
683,supervisor,1,public,0,0,0,0,0,0,1,0,1,11,RY,NS
83,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
280,sales_rep,0,private,0,0,0,0,0,0,0,0,1,8,NN,NC
200,sales_rep,0,unknown,0,0,0,0,1,1,1,0,0,14,NY,NC
83,retail_sales,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
22,retail_sales,0,unknown,0,0,0,0,0,0,0,0,0,13,NY,NC
139,sales_rep,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
115,manager,0,unknown,0,0,0,0,0,0,0,0,0,8,NY,NC
22,retail_sales,0,unknown,0,0,0,0,1,1,1,0,0,5,NY,NC
115,manager,0,unknown,0,0,0,0,1,1,1,0,0,14,NY,NC
200,sales_rep,0,unknown,0,0,0,0,0,0,1,0,0,18,NY,NC
139,sales_rep,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
53,retail_sales,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
139,sales_rep,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
159,retail_sales,0,public,1,0,0,0,1,0,1,0,0,8,NY,NC
22,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,8,NN,NC
53,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
139,sales_rep,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
159,retail_sales,0,public,1,0,0,0,1,0,0,0,0,6,NY,NC
159,retail_sales,0,public,1,0,0,0,0,0,0,0,1,7,NN,NC
53,retail_sales,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
53,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
22,retail_sales,0,unknown,0,0,0,0,0,0,1,0,0,20,NN,NC
280,sales_rep,0,private,0,0,0,0,0,0,1,0,0,20,NN,NC
280,sales_rep,0,private,0,0,0,0,0,0,0,0,0,13,NY,NC
159,retail_sales,0,public,1,0,0,0,1,0,1,1,0,2,NY,NC
280,sales_rep,0,private,0,0,0,0,1,1,1,0,0,5,NY,NC
200,sales_rep,0,unknown,0,0,0,0,0,0,0,0,0,26,NN,NC
83,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
200,sales_rep,0,unknown,0,0,0,0,0,0,0,0,0,8,NY,NC
115,manager,0,unknown,0,0,0,0,0,0,0,0,0,26,NN,NC
83,retail_sales,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
115,manager,0,unknown,0,0,0,0,0,0,1,0,0,18,NY,NC
684,secretary,0,private,0,0,1,0,1,1,1,0,0,5,RY,NC
684,secretary,0,private,0,0,1,0,0,1,0,0,1,7,RN,NC
684,secretary,0,private,0,0,1,0,1,1,1,0,1,4,RY,NS
684,secretary,0,private,0,0,1,0,0,1,0,0,1,4,RY,NS
685,clerical,0,private,0,0,1,0,0,1,0,0,1,16,RY,NS
685,clerical,0,private,0,0,0,0,0,1,0,0,1,4,RY,NS
685,clerical,0,private,0,0,0,0,0,1,0,0,1,4,RY,NS
685,clerical,0,private,0,0,0,0,1,1,1,0,0,5,RY,NC
686,secretary,1,public,0,0,0,1,0,1,1,0,1,8,RY,NC
686,secretary,1,public,0,0,0,0,1,1,1,0,0,16,RY,NS
686,secretary,1,public,0,0,0,0,0,1,0,0,1,2,RY,NS
686,secretary,1,public,0,0,0,0,0,1,0,0,1,7,RN,NC
687,secretary,0,nonprofit,0,0,0,1,1,1,1,0,1,26,RY,NS
687,secretary,0,nonprofit,0,0,0,0,0,1,0,0,1,2,RY,NS
687,secretary,0,nonprofit,0,0,0,0,0,1,0,0,1,13,RY,NS
687,secretary,0,nonprofit,0,0,0,0,1,1,1,0,1,4,RY,NS
688,clerical,0,private,0,0,0,0,0,1,0,0,1,2,NN,NS
688,clerical,0,private,0,0,0,0,0,1,0,0,1,1,NY,NS
688,clerical,0,private,0,0,0,0,0,1,1,0,1,5,NY,NC
688,clerical,0,private,0,0,0,0,1,1,1,0,1,4,NY,NS
689,secretary,0,unknown,0,0,0,0,0,1,0,0,1,13,RY,NS
689,secretary,0,unknown,0,0,0,0,1,1,0,0,1,7,RY,NS
689,secretary,0,unknown,0,0,0,0,0,0,1,0,1,14,RY,NC
689,secretary,0,unknown,0,0,0,0,1,0,1,0,1,9,RY,NC
690,secretary,0,private,0,0,1,0,0,1,0,0,1,11,RY,NC
690,secretary,0,private,0,0,0,0,0,1,0,0,1,16,RY,NS
690,secretary,0,private,0,0,0,0,1,1,1,0,0,5,RY,NC
690,secretary,0,private,0,0,0,0,1,1,0,0,1,5,RN,NS
691,secretary,0,unknown,0,0,1,0,0,1,0,0,1,2,NN,NS
691,secretary,0,unknown,0,0,1,0,1,1,1,0,0,5,NY,NC
691,secretary,0,unknown,0,0,0,0,0,1,0,0,1,4,NY,NS
691,secretary,0,unknown,0,0,0,0,0,1,0,0,1,16,NY,NS
692,secretary,1,private,0,0,0,0,0,1,0,0,1,4,NY,NS
692,secretary,1,private,0,0,0,0,1,1,1,0,1,9,NY,NC
692,secretary,1,private,0,0,0,0,1,1,1,0,0,5,NY,NC
692,secretary,1,private,0,0,0,0,0,1,0,0,1,7,NN,NC
693,secretary,0,private,0,0,1,0,1,1,1,0,1,9,RY,NC
693,secretary,0,private,0,0,0,0,0,1,0,0,1,13,RY,NS
693,secretary,0,private,0,0,1,0,0,1,0,0,1,4,RY,NS
693,secretary,0,private,0,0,0,1,0,1,1,0,1,8,RY,NC
307,retail_sales,0,unknown,0,0,1,1,0,0,0,0,1,20,NN,NC
307,retail_sales,0,unknown,0,0,1,0,0,0,0,0,1,13,NN,NC
694,secretary,0,unknown,0,0,0,0,1,1,0,0,1,6,NY,NC
694,secretary,0,unknown,0,0,0,0,1,0,1,0,1,9,NY,NS
694,secretary,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NS
694,secretary,0,unknown,0,0,0,0,0,0,1,0,1,8,NY,NC
695,secretary,0,private,0,0,0,0,1,0,0,0,0,4,RY,NC
695,secretary,0,private,0,0,0,0,0,0,0,0,1,4,RY,NC
695,secretary,0,private,0,0,0,0,0,1,1,0,1,4,RY,NS
695,secretary,0,private,0,0,0,0,0,0,0,1,1,4,RY,NC
696,supervisor,0,nonprofit,0,1,0,0,0,0,1,0,1,7,NY,NC
696,supervisor,0,nonprofit,0,1,0,0,1,1,0,0,0,6,NY,NC
696,supervisor,0,nonprofit,0,1,0,0,0,1,0,0,1,5,NY,NC
696,supervisor,0,nonprofit,0,1,0,0,0,0,1,0,1,7,NY,NS
697,clerical,0,private,1,1,0,0,1,0,0,0,1,6,RY,NC
697,clerical,0,private,1,1,0,0,1,1,0,0,0,16,RY,NS
697,clerical,0,private,1,1,0,0,1,1,0,0,1,8,RY,NC
697,clerical,0,private,1,1,0,0,1,1,0,0,0,7,RY,NC
698,clerical,0,unknown,1,0,0,0,1,0,0,0,0,5,RY,NS
698,clerical,0,unknown,1,0,0,0,1,0,1,0,1,5,RY,NS
698,clerical,0,unknown,1,0,0,0,1,0,0,0,1,6,RY,NC
698,clerical,0,unknown,1,0,0,0,1,0,1,0,0,6,RY,NC
699,clerical,0,unknown,0,0,0,0,1,0,0,0,0,16,NY,NS
699,clerical,0,unknown,0,0,0,0,1,0,0,0,1,16,NY,NC
699,clerical,0,unknown,0,0,0,0,1,1,0,0,0,14,NY,NC
699,clerical,0,unknown,0,0,0,0,1,1,0,0,1,15,NY,NC
700,secretary,0,public,0,0,0,0,0,0,1,0,1,7,NY,NC
700,secretary,0,public,0,0,0,0,1,0,0,0,0,6,NY,NS
700,secretary,0,public,0,0,0,0,0,0,0,0,1,7,NY,NC
700,secretary,0,public,0,0,0,0,1,0,0,0,1,7,NY,NC
701,manager,0,unknown,0,0,0,0,1,0,1,0,1,4,RY,NS
701,manager,0,unknown,0,0,0,0,1,0,0,0,1,5,RY,NC
702,secretary,0,private,0,0,0,0,1,0,0,0,0,5,RY,NS
702,secretary,0,private,0,0,0,0,0,0,0,0,1,4,RY,NC
702,secretary,0,private,0,0,0,0,0,0,1,0,1,6,RY,NC
702,secretary,0,private,0,0,0,0,0,0,1,0,1,6,RY,NS
703,clerical,0,private,0,1,0,0,1,0,0,0,1,4,NN,NC
703,clerical,0,private,0,1,0,0,1,1,1,0,0,3,NY,NC
703,clerical,0,private,0,1,0,0,0,1,1,0,1,4,NY,NS
703,clerical,0,private,0,1,0,0,0,0,0,0,1,3,NN,NC
704,clerical,0,unknown,0,0,0,0,1,1,0,0,0,8,NY,NC
704,clerical,0,unknown,0,0,0,0,1,1,1,0,0,6,NY,NC
704,clerical,0,unknown,0,0,0,1,0,0,0,0,1,7,NY,NC
704,clerical,0,unknown,0,0,0,0,1,0,0,0,0,4,NY,NC
705,sales_rep,0,private,1,1,0,0,1,0,0,0,0,4,RY,NC
705,sales_rep,0,private,1,1,0,0,1,1,0,0,0,5,RY,NC
705,sales_rep,0,private,1,1,0,0,0,0,0,0,0,7,RY,NC
705,sales_rep,0,private,1,1,0,0,1,1,1,0,0,4,RY,NC
706,secretary,0,private,0,0,1,0,0,1,1,0,1,10,RY,NC
706,secretary,0,private,0,0,0,0,0,0,0,0,1,2,RY,NC
706,secretary,0,private,0,0,0,0,1,0,1,0,1,11,RY,NC
706,secretary,0,private,0,0,1,0,1,0,0,0,0,3,RY,NC
707,secretary,0,private,0,0,0,0,1,0,0,0,0,5,NY,NC
707,secretary,0,private,0,0,0,0,0,1,0,0,1,3,NY,NC
707,secretary,0,private,0,0,0,0,1,1,0,0,0,4,NY,NC
707,secretary,0,private,0,0,0,0,1,0,0,0,0,3,NY,NC
708,manager,0,unknown,0,0,0,0,1,0,0,0,0,14,RY,NC
708,manager,0,unknown,0,0,0,0,0,1,0,0,1,2,RY,NC
709,clerical,0,private,0,0,0,0,1,0,1,0,0,9,RY,NC
709,clerical,0,private,0,0,0,0,1,0,0,0,0,14,RY,NC
709,clerical,0,private,0,0,0,0,1,0,1,0,0,12,RY,NC
709,clerical,0,private,0,0,0,0,1,0,0,0,0,6,RY,NC
710,secretary,0,unknown,0,0,0,0,0,1,0,0,1,4,RY,NS
710,secretary,0,unknown,0,0,0,0,1,0,1,0,0,5,RY,NC
710,secretary,0,unknown,0,0,0,0,1,0,0,0,1,6,RY,NC
710,secretary,0,unknown,0,0,0,0,1,0,1,1,0,3,RY,NS
711,secretary,0,unknown,1,0,0,0,1,0,1,1,0,3,RY,NS
711,secretary,0,unknown,1,0,0,0,1,0,0,0,1,14,RY,NC
711,secretary,0,unknown,1,0,0,0,0,0,0,0,1,11,RY,NS
711,secretary,0,unknown,1,0,0,0,0,0,0,0,1,11,RY,NC
116,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
140,sales_rep,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
84,sales_rep,0,public,0,0,0,0,1,0,1,1,0,1,NY,NC
308,sales_rep,1,public,0,0,1,1,0,1,0,1,1,21,NY,SC
217,sales_rep,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
140,sales_rep,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
217,sales_rep,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
308,sales_rep,1,public,0,0,1,0,1,0,1,0,1,6,NY,SC
116,retail_sales,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
160,sales_rep,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,CC
54,manager,0,unknown,0,0,0,0,1,1,1,0,0,14,NY,NC
160,sales_rep,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,CC
308,sales_rep,1,public,0,0,1,0,1,0,0,0,1,2,NY,SC
160,sales_rep,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,CC
54,manager,0,unknown,0,0,0,0,0,0,0,0,0,26,NN,NC
140,sales_rep,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
308,sales_rep,1,public,0,0,1,1,1,0,1,0,0,7,NY,SC
84,sales_rep,0,public,0,0,0,0,1,0,0,0,0,5,NY,NC
217,sales_rep,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
54,manager,0,unknown,0,0,0,0,0,0,0,0,0,8,NY,NC
84,sales_rep,0,public,0,0,0,0,1,0,1,0,0,7,NY,NC
84,sales_rep,0,public,0,0,0,0,0,0,0,0,1,6,NN,NC
140,sales_rep,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
160,sales_rep,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,CC
116,retail_sales,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
54,manager,0,unknown,0,0,0,0,0,0,1,0,0,18,NY,NC
217,sales_rep,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
116,retail_sales,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
712,clerical,0,unknown,0,0,0,0,1,1,0,0,1,13,NY,NS
712,clerical,0,unknown,0,0,0,0,1,0,1,0,1,9,NY,NC
712,clerical,0,unknown,0,0,0,0,0,1,0,0,1,7,NN,NC
712,clerical,0,unknown,0,0,1,1,1,1,1,0,1,26,NY,NS
713,secretary,0,unknown,0,0,0,0,1,1,1,0,0,16,NY,NS
713,secretary,0,unknown,0,0,0,0,0,0,1,0,1,14,NY,NC
713,secretary,0,unknown,0,0,0,0,1,1,0,0,1,13,NY,NS
713,secretary,0,unknown,0,0,0,0,1,1,0,0,1,7,NY,NS
714,clerical,0,unknown,0,0,0,0,1,1,1,0,1,4,NY,NS
714,clerical,0,unknown,0,0,0,0,0,0,1,0,1,14,NY,NC
714,clerical,0,unknown,0,0,0,0,1,1,0,0,1,13,NY,NS
714,clerical,0,unknown,0,0,0,0,0,1,0,0,1,1,NY,NS
715,clerical,0,nonprofit,0,0,0,0,1,1,0,0,1,5,NN,NS
715,clerical,0,nonprofit,0,0,0,0,0,1,0,0,1,2,NN,NS
715,clerical,0,nonprofit,0,0,1,0,0,1,1,0,1,13,NY,NC
715,clerical,0,nonprofit,0,0,0,0,0,1,0,0,1,16,NY,NS
716,secretary,0,private,0,0,0,0,0,1,0,0,1,4,RY,NS
716,secretary,0,private,0,0,1,1,0,1,1,0,1,8,RY,NC
716,secretary,0,private,0,0,0,0,0,1,0,0,1,4,RY,NS
716,secretary,0,private,0,0,1,0,0,0,1,0,0,19,RN,NS
717,secretary,0,unknown,0,0,0,0,1,1,0,0,1,7,NY,NS
717,secretary,0,unknown,0,0,1,0,1,1,0,0,1,13,NY,NS
717,secretary,0,unknown,0,0,1,0,0,1,1,0,1,13,NY,NC
717,secretary,0,unknown,0,0,0,0,1,1,1,0,0,16,NY,NS
718,clerical,0,unknown,0,0,0,0,0,1,0,0,1,1,NY,NS
718,clerical,0,unknown,0,0,0,0,0,1,0,0,1,4,NY,NS
718,clerical,0,unknown,0,0,0,1,1,1,1,0,1,26,NY,NS
718,clerical,0,unknown,0,0,0,0,1,0,1,0,1,9,NY,NC
719,clerical,0,public,0,0,0,0,0,1,0,0,1,4,NN,NS
719,clerical,0,public,0,0,1,0,1,1,1,0,0,5,NY,NC
719,clerical,0,public,0,0,0,0,0,1,0,0,1,7,NN,NC
719,clerical,0,public,0,0,0,1,0,1,1,0,1,26,NY,NS
720,clerical,0,unknown,0,0,1,0,0,1,0,0,1,7,NN,NC
720,clerical,0,unknown,0,0,0,0,0,1,0,0,1,4,NY,NS
720,clerical,0,unknown,0,0,0,1,0,1,1,0,1,8,NY,NC
720,clerical,0,unknown,0,0,0,0,1,1,1,0,0,16,NY,NS
309,retail_sales,0,private,0,0,1,1,0,0,0,1,1,10,NY,NC
309,retail_sales,0,private,0,0,1,0,0,0,0,0,1,10,NN,NS
309,retail_sales,0,private,0,0,1,1,0,0,0,0,1,8,NN,NS
309,retail_sales,0,private,0,0,1,0,1,1,1,0,0,6,NY,NC
721,secretary,0,private,0,0,0,0,0,0,0,0,1,4,RY,NC
721,secretary,0,private,0,0,0,1,1,0,0,0,1,5,RY,NC
721,secretary,0,private,0,0,0,0,1,0,1,0,0,5,RY,NS
721,secretary,0,private,0,0,0,0,0,0,0,0,0,6,RY,NS
722,secretary,0,unknown,1,0,0,0,1,0,1,1,0,3,RY,NS
722,secretary,0,unknown,1,0,1,0,0,1,1,0,1,4,RY,NS
722,secretary,0,unknown,1,0,0,0,0,0,0,0,1,3,RY,NC
722,secretary,0,unknown,1,0,0,0,1,0,0,0,1,3,RY,NC
723,clerical,0,unknown,1,0,0,0,1,0,0,0,0,8,NY,NC
723,clerical,0,unknown,1,0,0,0,0,1,0,0,1,8,NY,NS
723,clerical,0,unknown,1,0,0,0,1,0,1,0,1,9,NY,NS
723,clerical,0,unknown,1,0,0,0,0,0,0,0,1,6,NY,NC
724,clerical,0,unknown,0,0,0,0,0,0,0,0,1,20,RY,NC
724,clerical,0,unknown,0,0,0,1,0,0,0,0,1,19,RY,NC
724,clerical,0,unknown,0,0,0,0,1,0,1,0,0,20,RY,NC
724,clerical,0,unknown,0,0,0,0,1,0,1,0,0,21,RY,NS
725,clerical,1,private,0,0,0,1,1,0,0,0,1,5,RY,NC
725,clerical,1,private,0,0,0,0,1,0,0,0,0,5,RY,NC
725,clerical,1,private,0,0,0,0,1,0,0,0,0,4,RY,NS
725,clerical,1,private,0,0,0,0,0,0,0,0,1,5,RY,NC
726,clerical,0,private,1,0,0,0,1,0,0,0,0,6,NY,NS
726,clerical,0,private,1,0,0,0,1,0,1,1,0,3,NY,NS
726,clerical,0,private,1,0,0,0,1,0,0,0,0,4,NY,NS
726,clerical,0,private,1,0,0,1,1,0,0,0,1,5,NY,NC
727,clerical,0,nonprofit,1,0,0,0,0,1,0,0,1,8,RY,NS
727,clerical,0,nonprofit,1,0,0,0,1,1,1,1,0,6,RY,NS
727,clerical,0,nonprofit,1,0,0,0,0,1,0,0,1,9,RY,NS
727,clerical,0,nonprofit,1,0,0,0,1,1,1,0,1,21,RY,NS
728,secretary,0,unknown,0,0,0,0,1,0,0,0,0,6,RY,NS
728,secretary,0,unknown,0,0,0,0,0,0,0,0,1,5,RY,NC
728,secretary,0,unknown,0,0,0,0,0,0,1,0,1,7,RY,NC
728,secretary,0,unknown,0,0,0,0,0,0,1,0,1,7,RY,NS
729,clerical,0,private,1,1,0,0,1,1,0,0,1,13,RY,NC
729,clerical,0,private,1,1,0,0,1,1,0,0,1,21,RY,NC
729,clerical,0,private,1,1,0,1,0,1,0,0,1,19,RY,NC
729,clerical,0,private,1,1,0,0,0,1,0,1,1,7,RY,NC
730,clerical,0,private,0,0,0,0,1,0,1,0,0,5,RY,NC
730,clerical,0,private,0,0,0,1,1,0,0,0,1,5,RY,NC
730,clerical,0,private,0,0,0,0,1,0,0,0,0,9,RY,NS
730,clerical,0,private,0,0,0,0,1,0,1,0,1,3,RY,NS
731,clerical,0,private,0,0,0,0,0,0,0,0,1,23,RY,NC
731,clerical,0,private,0,0,0,0,1,0,0,0,0,11,RY,NC
731,clerical,0,private,0,0,0,0,1,0,1,0,0,9,RY,NC
731,clerical,0,private,0,0,0,0,1,1,1,0,0,10,RY,NC
732,secretary,0,unknown,0,0,0,0,1,1,0,0,1,6,RY,NC
